	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
22	1/23/2022	84.7942029	72.9	90.9	0.728695652	-3.87	7.84	0	0	0	0	0
23	1/24/2022	87.56521739	75.2	92.2	1.278695652	-3.86	7.65	0	0	0	0	0
24	1/25/2022	88.80298507	77	93.4	1.481641791	-2.85	7.11	0	0	0	0	0
25	1/26/2022	88.75441176	81.2	94.1	3.186176471	-0.89	7.68	0.002941176	0	0	0	0
26	1/27/2022	91.79242424	87.8	94.2	3.634090909	2.55	4.81	0	0	0	0	0
27	1/28/2022	92.16029412	81.7	95.9	3.384558824	-0.69	9.94	0.002941176	0	0	0	0
28	1/29/2022	74.41764706	44.3	91.7	4.152352941	-3.3	14.01	0	0	0	0	0
29	1/30/2022	78.79855072	57.5	89.6	5.406956522	-0.26	14.25	0	0	0	0	0
30	1/31/2022	89.34558824	82.3	92.5	2.208676471	-1.74	6.68	0.002941176	0	0	0	0
31	2/1/2022	41.22916667	26.9	84.8	8.765416667	3.33	14.43	0	0	0	0	0
32	2/2/2022	55.64788732	39.8	71.3	7.416901408	-0.72	15.79	0	0	0	0	0
33	2/3/2022	66.12318841	50.6	80.9	7.238985507	1.12	13.78	0	0	0	0	0
34	2/4/2022	84.35820896	79.3	90.8	6.558208955	3.39	10.19	0	0	0	0	0
35	2/5/2022	87.1	78.7	92.2	7.236470588	3.07	11.56	0	0	0	0	0
36	2/6/2022	88.93333333	82.1	93	5.780434783	2.3	9.45	0	0	0	0	0
37	2/7/2022	62.79014085	28.4	94.5	8.037605634	1.09	13.29	0.002816901	0	0	0	0
38	2/8/2022	43.29295775	23.9	67.4	6.461971831	0.42	15.55	0	0	0	0	0
39	2/9/2022	66.09710145	43.7	85	7.19884058	-0.98	17.24	0	0	0	0	0
40	2/10/2022	70.84027778	46.7	86.3	8.296111111	1.89	17.19	0	0	0	0	0
41	2/11/2022	65.81594203	47.7	83.3	9.355217391	-0.06	15.93	0	0	0	0	0
42	2/12/2022	78.0057971	59.7	89.5	6.273623188	1.59	11.49	0.014492754	0	0	0	0
43	2/13/2022	74.10428571	56	83.9	4.350285714	-0.89	10.07	0	0	0	0	0
44	2/14/2022	84.01911765	75.3	90.2	3.859705882	0.96	6.35	0.011764706	0	0	0	0
45	2/15/2022	90.11230769	86.2	92.6	4.547384615	3.44	5.73	0.055384615	0	0	0	0
46	2/16/2022	85.36307692	71.5	92.9	6.846923077	2.41	11.9	0	0	0	0	0
47	2/17/2022	83.48857143	60.8	93.4	6.027571429	0.31	14.05	0.002857143	0	0	0	0
48	2/18/2022	92.65223881	90.1	94.3	5.569850746	1.29	8.75	0.002985075	0	0	0	0
49	2/19/2022	89.66461538	80.2	94.9	7.831076923	3.04	13.01	0.003076923	0	0	0	0
50	2/20/2022	83.43043478	64.9	93.6	10.52608696	5.37	16.84	0.008695652	0	0	0	0
51	2/21/2022	65.72777778	54.2	80.9	11.6625	2.56	16.09	0.019444444	0	0	0	0
52	2/22/2022	50.31126761	30.1	80.2	9.193661972	0.55	16.37	0	0	0	0	0
53	2/23/2022	53.90571429	33.7	74.9	8.794428571	0.61	17.71	0	0	0	0	0
54	2/24/2022	68.27746479	53	82.5	7.52	0.37	14.43	0	0	0	0	0
55	2/25/2022	73.77605634	55.1	86.6	9.176760563	3.11	16.55	0.208450704	0	0	0	0
56	2/26/2022	70.26086957	46.3	87.9	6.192463768	2.89	10.4	0.130434783	0	0	0	0
57	2/27/2022	60.4173913	44.9	77.8	5.931014493	0.45	9	0	0	0	0	0
58	2/28/2022	66.04305556	44.3	84.2	5.875972222	0.67	11.77	0	0	0	0	0
59	3/1/2022	58.41029412	43.6	71.6	4.527352941	-0.19	9.75	0	0	0	0	0
60	3/2/2022	55.49	33.6	72.2	5.425142857	-0.62	13.11	0	0	0	0	0
61	3/3/2022	57.26029412	35.2	79.6	7.346323529	1.29	14.06	0	0	0	0	0
62	3/4/2022	73.42394366	46.9	86.8	6.357746479	1.17	11.78	0.01971831	0	0	0	0
63	3/5/2022	69.87	43.2	88.4	3.000857143	-1.81	9.08	0	0	0	0	0
64	3/6/2022	64.82285714	48.8	75.9	3.239714286	-0.19	8.3	0	0	0	0	0
65	3/7/2022	63.82794118	45.6	77.1	4.070882353	0.04	10.1	0	0	0	0	0
66	3/8/2022	56.96	33.2	78.4	3.657714286	-1.47	9.47	0	0	0	0	0
67	3/9/2022	50.50972222	28.8	68.9	5.288472222	-1.59	14.15	0	0	0	0	0
68	3/10/2022	50.52957746	30.8	75.5	7.042957746	-0.7	15.76	0	0	0	0	0
69	3/11/2022	64.16056338	43.1	82.8	4.71915493	-2.88	12.41	0	0	0	0	0
70	3/12/2022	65.40714286	47.2	80.2	3.976	-2.32	10.77	0	0	0	0	0
71	3/13/2022	66.53802817	46.7	79.9	4.603239437	-1.39	11.83	0	0	0	0	0
72	3/14/2022	64.83521127	44.7	82.1	8.283521127	1.91	15.1	0	0	0	0	0
73	3/15/2022	67.33428571	45.5	84.7	8.59	1.76	15.98	0	0	0	0	0
74	3/16/2022	68.11830986	57.3	78	11.78084507	8.19	16.16	0	0	0	0	0
75	3/17/2022	73.6515625	56.7	84.7	10.694375	5.53	15.06	0	0	0	0	0
76	3/18/2022	77.26086957	63.7	87.3	8.155507246	4.59	12.96	0	0	0	0	0
77	3/19/2022	69.25285714	46.8	89.4	7.675571429	0.88	13.41	0	0	0	0	0
78	3/20/2022	70.85671642	46.6	88.2	7.334776119	1.07	13.98	0	0	0	0	0
79	3/21/2022	59.66527778	28.2	84.7	6.5975	0.76	13.99	0	0	0	0	0
80	3/22/2022	49.46760563	33.3	63.9	7.084084507	0.49	15.15	0	0	0	0	0
81	3/23/2022	43.22083333	25.8	59.8	9.882638889	1.9	18.69	0	0	0	0	0
82	3/24/2022	40.5	22.4	56.7	12.94479452	4.48	22.42	0	0	0	0	0
83	3/25/2022	40.46712329	22.9	61.2	13.3809589	3.6	22.34	0	0	0	0	0
84	3/26/2022	41.81126761	25.6	59.1	13.15591549	5.98	21.26	0	0	0	0	0
85	3/27/2022	54.325	36.3	74.9	13.7190625	7.41	18.3	0	0	0	0	0
86	3/28/2022	57.15352113	35.2	81.3	11.3871831	3.3	19.94	0	0	0	0	0
87	3/29/2022	71.44057971	48.8	87.6	10.39057971	0.68	20.43	0	0	0	0	0
88	3/30/2022	79.53134328	68.7	89.1	10.19044776	6.3	13.48	0.089552239	0	0	0	0
89	3/31/2022	91.20441176	87.8	93	10.32279412	9.75	11.72	0.420588235	0	0	0	0
90	4/1/2022	72.36901408	51.3	93.1	11.23943662	7.94	14.81	0	0	0	0	0
91	4/2/2022	66.29295775	49	82.3	7.276619718	2.08	12.08	0.008450704	0	0	0	0
92	4/3/2022	74.37391304	60.8	84.3	7.656376812	2.93	11.7	0.005797101	0	0	0	0
93	4/4/2022	77.31323529	55	88.2	8.632794118	4.79	13.91	0.005882353	0	0	0	0
94	4/5/2022	68.73972603	45.8	86.8	10.27232877	3.55	18.06	0	0	0	0	0
95	4/6/2022	66.82857143	49.1	81.3	10.70285714	2.68	18.2	0	0	0	0	0
96	4/7/2022	64.38169014	45.6	85.9	13.94140845	6.11	20.15	0	0	0	0	0
97	4/8/2022	55.6	46	65.7	17.79178082	14.6	21.49	0	0	0	0	0
98	4/9/2022	56.70277778	35.5	85.8	14.70208333	5.16	20.12	0.136111111	0	0	0	0
99	4/10/2022	62.07887324	28.8	87.7	9.354507042	2.18	16.44	0.005633803	0	0	0	0
100	4/11/2022	55.59444444	33.1	79.4	11.14444444	1.3	21.17	0	0	0	0	0
101	4/12/2022	55.31	39.4	77.2	12.27942857	3.24	19.56	0	0	0	0	0
102	4/13/2022	73.32777778	50.2	87.6	11.90430556	5.42	19.36	0	0	0	0	0
103	4/14/2022	61.78169014	32.6	89.5	13.32	6.35	21.74	0	0	0	0	0
104	4/15/2022	59.40694444	38.7	78.6	14.13611111	6.28	22.86	0	0	0	0	0
105	4/16/2022	59.35555556	44.3	80.7	14.57194444	8.14	20.58	0	0	0	0	0
106	4/17/2022	55.22535211	38.5	81.3	10.78380282	3.25	14.88	0	0	0	0	0
107	4/18/2022	53.4	30.1	76.1	10.29191781	2.92	18.19	0	0	0	0	0
108	4/19/2022	57.04366197	37	79.3	12.43690141	3.67	20.55	0	0	0	0	0
109	4/20/2022	75.20588235	64.8	85	11.87529412	7.42	15.5	0	0	0	0	0
110	4/21/2022	90.23846154	85.6	93.5	10.31461538	8	11.7	0.384615385	0	0	0	0
111	4/22/2022	90.18472222	82.4	94.4	11.53722222	10.33	12.99	0.5	0	0	0	0
112	4/23/2022	75.02753623	52.8	90.6	14.6442029	7.74	21.82	0	0	0	0	0
113	4/24/2022	78.01428571	56.6	87.6	11.99728571	7.66	18.3	0.094285714	1	1	0	1
114	4/25/2022	66.82328767	51.6	85.6	14.66356164	7.27	20.01	0	1	1	0	1
115	4/26/2022	57.2630137	40.7	80.1	16.61054795	9.39	21.87	0	1	1	0	1
116	4/27/2022	67.09722222	44.5	84.4	14.71166667	7.62	21.59	0	1	1	0	1
117	4/28/2022	62.95205479	40	87.1	13.86849315	5.94	20.67	0	1	1	0	1
118	4/29/2022	56.05342466	32.4	77.9	14.06369863	6.8	21	0	0	0	0	0
119	4/30/2022	54.87323944	33.6	73.6	14.90774648	6.69	22.91	0	0	0	0	0
120	5/1/2022	60.19117647	42.5	74.8	15.49676471	11.07	22.28	0.002941176	0	0	0	0
121	5/2/2022	70.96857143	51.1	82	14.65457143	10	21.17	0	0	0	0	0
122	5/3/2022	62.92638889	37.6	82.9	16.73083333	10.21	23.84	0	0	0	0	0
123	5/4/2022	68.11506849	42.9	84.4	16.05054795	9.66	24.86	0.156164384	0	0	0	0
124	5/5/2022	82.49552239	69.6	91	13.90880597	9.89	17.9	0.110447761	0	0	0	0
125	5/6/2022	91.74444444	86.9	93.6	13.55680556	12.44	15.32	0.608333333	1	1	0	0
126	5/7/2022	90.66666667	81.5	95	14.38954545	12.51	17.47	0	1	1	0	0
127	5/8/2022	81.75205479	67.9	91.6	16.38424658	12.36	21.96	0	1	1	0	0
128	5/9/2022	73.99452055	52.9	89.5	18.02616438	12.79	24.91	0	1	1	0	0
129	5/10/2022	67.30140845	40.8	87	19.74169014	12.34	27.38	0	1	1	0	0
130	5/11/2022	59.56621622	41.5	77.3	21.70418919	14.06	29.72	0	0	0	0	0
131	5/12/2022	51.7472973	35.5	72	22.57675676	14.77	29.29	0	0	0	0	0
132	5/13/2022	47.91333333	35.8	62.1	22.14626667	14.58	29.57	0	0	0	0	0
133	5/14/2022	56.29444444	38.6	78.8	22.08680556	13.01	30.5	0	0	0	0	0
134	5/15/2022	63.744	43.4	80.2	22.35733333	15.38	30.31	0	0	0	0	0
135	5/16/2022	46.56351351	24.7	70.3	23.94432432	16.89	31.17	0	0	0	0	0
136	5/17/2022	61.00958904	37.5	80.9	22.75575342	14.94	30.97	0	0	0	0	0
137	5/18/2022	63.825	40.6	82.1	21.07916667	14.18	26.7	0	0	0	0	0
138	5/19/2022	60.14383562	40.7	79.1	19.4939726	12.1	27.17	0	0	0	0	0
139	5/20/2022	55.11466667	30.4	83.6	23.26373333	13.59	30.94	0	0	0	0	0
140	5/21/2022	46.91891892	36.3	63.8	24.85527027	17.45	30.55	0	1	1	0	0
141	5/22/2022	60.94166667	45.9	82.4	24.39805556	15.94	31.58	0	1	1	0	0
142	5/23/2022	44.26712329	28.9	68.3	25.78917808	17.93	33.01	0	1	1	0	0
143	5/24/2022	54.16027397	45.2	75.2	24.14794521	16.36	28.89	0	1	1	0	0
144	5/25/2022	65.41857143	47	84.8	23.60814286	14.99	30.53	0	1	1	0	0
145	5/26/2022	75.45714286	61.6	87.8	22.30357143	16.81	27.3	0	0	0	0	0
146	5/27/2022	69.73661972	39	90.7	24.3228169	17.31	31.56	0	0	0	0	0
147	5/28/2022	75.0875	58.4	88.9	21.70208333	16.66	28.69	0.002777778	0	0	0	0
148	5/29/2022	86.40714286	76.8	91.5	15.92214286	13.97	18.1	0.108571429	0	0	0	0
149	5/30/2022	80.78088235	67.5	90.4	17.41823529	13.59	21.78	0.008823529	0	0	0	0
150	5/31/2022	79.75652174	60.9	92.5	20.45594203	14.1	26.32	0	0	0	0	0
151	6/1/2022	74.74861111	55.9	91.5	22.06638889	14.46	29.26	0.002777778	0	0	0	0
152	6/2/2022	64.95972222	47.5	88.6	23.94125	14.21	31.76	0	0	0	0	0
153	6/3/2022	79.52686567	70.4	89.8	22.06731343	16.67	26.83	0	0	0	0	0
154	6/4/2022	76.18493151	57.7	91.3	24.47945205	18.51	31.82	0	0	0	0	0
155	6/5/2022	63.07638889	40	90.4	25.88736111	17.52	32.51	0	1	1	0	0
156	6/6/2022	60.77638889	46.8	79.9	25.21833333	18.77	31.76	0	1	1	0	0
157	6/7/2022	71.11971831	47.3	88.9	21.9728169	13.83	30.44	0.14084507	1	1	0	0
158	6/8/2022	67.63835616	48.8	90.3	21.72808219	14.8	28.5	0.002739726	1	1	0	0
159	6/9/2022	77.71142857	58.8	90.2	18.903	16.57	23.49	0.028571429	1	1	0	0
160	6/10/2022	63.12898551	39.7	84.3	20.94405797	16.15	28.15	0	0	0	0	0
161	6/11/2022	56.93835616	35.9	75.4	22.91684932	14.65	30.2	0	0	0	0	0
162	6/12/2022	52.43947368	35.1	70.5	24.39802632	16.46	31.92	0	0	0	0	0
163	6/13/2022	51.40547945	31	69.6	25.43068493	17.02	33.69	0	0	0	0	0
164	6/14/2022	63.92676056	49.8	82.4	23.89323944	15.71	30.27	0	0	0	0	0
165	6/15/2022	69.3915493	51.8	90.3	24.61760563	16.22	32.57	0	0	0	0	0
166	6/16/2022	64.07	43.5	86.1	26.59957143	18.11	34.57	0	1	1	0	0
167	6/17/2022	61.93521127	40.8	83.2	26.57042254	18.99	33.27	0	1	1	0	0
168	6/18/2022	57.48219178	36.3	86.5	25.50863014	17.1	32.13	0	1	1	0	0
169	6/19/2022	51.72837838	37.6	77.4	25.225	16.73	33.15	0	1	1	0	0
170	6/20/2022	46.84444444	27.4	84.4	28.32236111	16.15	34.9	0	1	1	0	0
171	6/21/2022	40.86056338	29.7	68.5	29.67183099	18.72	35.96	0	0	0	0	0
172	6/22/2022	54.94492754	33.4	80	27.44478261	20.83	34.33	0	0	0	0	0
173	6/23/2022	61.22027027	41.5	83.1	26.82189189	19.87	33.64	0	0	0	0	0
174	6/24/2022	49.09861111	22.9	79.8	27.35277778	18.9	34.03	0	0	0	0	0
175	6/25/2022	45.91830986	26.8	80.9	27.27295775	17.52	33.44	0	0	0	0	0
176	6/26/2022	48.23055556	35.6	69.3	27.58291667	18.13	35.53	0	0	0	0	0
177	6/27/2022	55.85138889	32.8	77.9	28.29680556	20.51	36.65	0	1	1	0	0
178	6/28/2022	72.22916667	55.7	84.9	24.24444444	19.5	28.33	0.002777778	1	1	0	0
179	6/29/2022	60.17945205	42.2	84	26.5009589	20.04	32.37	0	1	1	0	0
180	6/30/2022	49.76944444	29.2	69.9	27.90277778	19.82	36.38	0	1	1	0	0
181	7/1/2022	39.20133333	21.5	68.5	28.0752	17	36.09	0	1	1	0	0
182	7/2/2022	47.47123288	34.6	64.2	27.95410959	19.67	35.78	0	0	0	0	0
183	7/3/2022	49.552	31.8	71.6	29.4264	20.53	37.59	0	0	0	0	0
184	7/4/2022	52.12933333	35.6	69.9	29.45266667	21.59	37.71	0	0	0	0	0
185	7/5/2022	52.44305556	34.2	78.2	28.27583333	17.79	35.63	0	0	0	0	0
186	7/6/2022	60.09014085	40	80.8	26.10535211	19.42	32.94	0	0	0	0	0
187	7/7/2022	60.55135135	42.1	82.2	25.41851351	17.71	33.7	0.075675676	0	0	0	0
188	7/8/2022	61.41369863	32.5	88.2	23.27013699	15.86	30.56	0	0	0	0	0
189	7/9/2022	48.83466667	32.2	74.5	23.61506667	15.69	29.94	0	0	0	0	0
190	7/10/2022	44.65945946	27.1	61.2	25.22459459	16.07	33.83	0	0	0	0	0
191	7/11/2022	55.215625	41.1	78.6	25.4203125	15.71	32.16	0	1	1	0	0
192	7/12/2022	61.74857143	45.5	81.8	25.05771429	17.99	31.49	0	1	1	0	0
193	7/13/2022	56.22571429	32.6	88.2	25.78857143	16.88	33.74	0	1	1	0	0
194	7/14/2022	44.4875	21.8	65.1	26.97375	17.77	36.04	0	1	1	0	0
195	7/15/2022	40.55675676	27.6	56.9	29.64594595	21.59	38.54	0	1	1	0	0
196	7/16/2022	54.01694915	40.4	76	28.25237288	16.95	35.93	0	0	0	0	0
197	7/17/2022	57.53142857	41	79.5	27.12657143	18.85	33.56	0	0	0	0	0
198	7/18/2022	53.11944444	30.4	82.1	26.68097222	17.65	34.24	0	0	0	0	0
199	7/19/2022	43.12191781	24.6	69.2	27.05273973	16.98	35.41	0	0	0	0	0
200	7/20/2022	39.38630137	26.6	55.7	28.18616438	18.78	36.99	0	0	0	0	0
201	7/21/2022	47.83561644	28.2	69.8	28.76575342	19.32	37.59	0	0	0	0	0
202	7/22/2022	43.7630137	22.3	69	29.67986301	20.95	38.38	0	0	0	0	0
203	7/23/2022	36.01756757	20.7	59.5	31.85689189	21.98	39.69	0	0	0	0	0
204	7/24/2022	47.91643836	35.2	67.8	30.73219178	21.93	38.09	0	0	0	0	0
205	7/25/2022	51.82361111	33.9	74.7	30.65638889	21.18	39.34	0	1	1	0	0
206	7/26/2022	58.72191781	39.8	81.5	29.42328767	23.06	36.28	0	1	1	0	0
207	7/27/2022	62.06338028	39.1	87.9	27.08070423	20.38	33.68	0	1	1	0	0
208	7/28/2022	61.08055556	41.3	79.2	26.43402778	19.56	34.33	0	1	1	0	0
209	7/29/2022	64.50410959	37.2	81.8	26.83136986	19.69	36.68	0.109589041	1	1	0	0
210	7/30/2022	61.00547945	36.9	85	26.73369863	20.46	33.4	0	0	0	0	0
211	7/31/2022	46.57837838	25.3	74.3	27.10918919	17.08	35.59	0	0	0	0	0
212	8/1/2022	41.48194444	25.2	56	28.58055556	20.3	38.03	0	0	0	0	0
213	8/2/2022	53.9	37.7	77.4	26.92561644	20.54	33.3	0	0	0	0	0
214	8/3/2022	56.00675676	30.2	82	27.42527027	19.57	36.37	0	0	0	0	0
215	8/4/2022	46.3472973	28.5	66.1	28.51959459	19.58	37.53	0	0	0	0	0
216	8/5/2022	43.50136986	25.2	64.1	29.48794521	21.11	38.59	0	0	0	0	0
217	8/6/2022	49.05342466	29.8	71.9	29.79219178	20.06	38.69	0	0	0	0	0
218	8/7/2022	57.25074627	42.2	73.7	27.26343284	22.17	33.4	0	0	0	0	0
219	8/8/2022	59.04794521	41	76	26.47232877	20.7	33.65	0.002739726	0	0	0	0
220	8/9/2022	67.77571429	42.7	90.6	25.30585714	20.31	31.56	0.177142857	0	0	0	0
221	8/10/2022	59.05675676	34.7	81.9	25.35351351	17.34	32.86	0	0	0	0	0
222	8/11/2022	54.30405405	28.7	81.4	24.94554054	17.38	32.81	0	0	0	0	0
223	8/12/2022	53.03239437	33.5	78.1	23.22901408	17.77	30.49	0.01971831	0	0	0	0
224	8/13/2022	61.98970588	33.8	88.2	22.61661765	16.17	31.3	0	0	0	0	0
225	8/14/2022	47.03835616	26.7	66.3	25.29315068	16.57	34.5	0	0	0	0	0
226	8/15/2022	46.14864865	29.5	59	27.13094595	18.46	35.78	0	0	0	0	0
227	8/16/2022	56.22777778	40.9	79.5	26.68708333	18.43	34.17	0	0	0	0	0
228	8/17/2022	62.96666667	39	83.3	26.38819444	17.21	35.56	0	0	0	0	0
229	8/18/2022	76.29	54.6	90.4	23.30428571	20.04	29.69	0.185714286	0	0	0	0
230	8/19/2022	85.22857143	70.4	92.5	21.17057143	17.78	25.7	0.345714286	0	0	0	0
231	8/20/2022	65.08493151	39.4	86.7	24.92	17.78	32.72	0	0	0	0	0
232	8/21/2022	59.09189189	37.5	79.9	25.76878378	18.74	33.63	0	0	0	0	0
233	8/22/2022	60.67027027	35.7	85.3	24.52135135	16.92	32.97	0	0	0	0	0
234	8/23/2022	60.13943662	41.5	85.1	23.87140845	15.56	30.93	0	0	0	0	0
235	8/24/2022	60.064	38.9	80.1	24.0348	17.13	30.92	0	0	0	0	0
236	8/25/2022	60.50555556	39.5	76.6	25.22861111	17.86	33.27	0	0	0	0	0
237	8/26/2022	61.27123288	41.4	82	26.20972603	18.34	34.08	0	0	0	0	0
238	8/27/2022	69.47794118	44.9	87.4	24.27632353	18.83	32.86	0.011764706	0	0	0	0
239	8/28/2022	73.90140845	53.9	90.7	22.95985915	17.15	31.22	0	0	0	0	0
240	8/29/2022	67.43194444	42.6	89.4	25.44291667	17.28	33.41	0	0	0	0	0
241	8/30/2022	70.39027778	43.5	89.6	25.10027778	18.41	33.86	0.044444444	0	0	0	0
242	8/31/2022	83.25454545	66	93	23.17772727	19.45	28.78	0.027272727	0	0	0	0
243	9/1/2022	87.91791045	77.9	93.5	20.79850746	17.95	25.12	0.56119403	0	0	0	0
244	9/2/2022	73.66805556	50.1	92	21.52541667	15.76	28.05	0	0	0	0	0
245	9/3/2022	78.20882353	62.9	89.9	20.87588235	16.33	26.94	0	0	0	0	0
246	9/4/2022	73.8369863	48.7	88.9	23.0490411	16.84	30.37	0	0	0	0	0
247	9/5/2022	72.05352113	44.9	89.5	23.80957746	16.85	31.09	0	0	0	0	0
248	9/6/2022	70.20410959	46.8	83.7	24.83561644	18.49	32.68	0	0	0	0	0
249	9/7/2022	68.50273973	48.9	85.4	25.46575342	19.88	32.61	0	0	0	0	0
250	9/8/2022	67.00714286	45.1	89.2	25.39871429	19.37	32.14	0	0	0	0	0
251	9/9/2022	69.55833333	41.6	90	22.99305556	15.79	30.77	0.013888889	0	0	0	0
252	9/10/2022	71.09571429	52.1	90.1	22.62642857	16.5	29.16	0	0	0	0	0
253	9/11/2022	68.55797101	44.8	87.9	21.68463768	16	29.01	0	0	0	0	0
254	9/12/2022	64.87432432	38.5	83.1	21.91554054	14.97	30.7	0	0	0	0	0
255	9/13/2022	62.32054795	42.7	78.3	23.13232877	16.26	31.38	0	0	0	0	0
256	9/14/2022	70.62537313	55.9	85.8	23.54029851	16.45	29.06	0.059701493	0	0	0	0
257	9/15/2022	71.29054054	54.6	87.8	23.95689189	19.41	30.33	0.148648649	0	0	0	0
258	9/16/2022	57.028	45.1	66.4	25.6032	22.61	29.89	0	0	0	0	0
259	9/17/2022	80.37681159	59.2	90.2	15.7042029	10.23	23.08	0.388405797	0	0	0	0
260	9/18/2022	61.51527778	27.9	85.7	16.33069444	9.03	26.19	0	0	0	0	0
261	9/19/2022	61.60138889	38.5	84.7	19.29527778	12.32	26.38	0	0	0	0	0
262	9/20/2022	66	46.8	85.6	17.22753425	9.51	25.65	0	0	0	0	0
263	9/21/2022	71.52394366	44.5	89.5	14.57704225	9.26	21.38	0	0	0	0	0
264	9/22/2022	67.525	43.2	84.7	14.205	7.85	22.73	0	0	0	0	0
265	9/23/2022	66.85277778	41.3	85.3	14.93722222	8.02	23.68	0	0	0	0	0
266	9/24/2022	73.82089552	52	91	15.82895522	9.97	22.98	0.110447761	0	0	0	0
267	9/25/2022	87.8637931	78.2	93.3	17.1387931	15.01	20.8	0.006896552	0	0	0	0
268	9/26/2022	84.56923077	65.1	93.5	16.83953846	11.3	23.26	0	0	0	0	0
269	9/27/2022	65.46714286	44.9	91.3	18.02085714	10.48	23.44	0.002857143	0	0	0	0
270	9/28/2022	65.63098592	56	84.7	18.64028169	10.62	23.3	0	0	0	0	0
271	9/29/2022	64.95138889	57	81.8	19.41888889	15.32	22.41	0.008333333	0	0	0	0
272	9/30/2022	85.58333333	78.7	92.4	15.6280303	14.14	18.15	0.218181818	0	0	0	0
273	10/1/2022	71.07164179	48.3	93	17.86074627	11.05	23.59	0	0	0	0	0
274	10/2/2022	71.03142857	56.6	90.5	18.721	10.76	25.98	0	0	0	0	0
275	10/3/2022	75.29538462	53.3	89.2	19.37584615	13.9	26.04	0	0	0	0	0
276	10/4/2022	82.85970149	62.6	92.3	17.00074627	11.45	23.75	0.005970149	0	0	0	0
277	10/5/2022	78.31014493	53.7	90.8	18.15811594	13.05	26.36	0	0	0	0	0
278	10/6/2022	78.0641791	57.5	91	18.17761194	11.15	26.04	0	0	0	0	0
279	10/7/2022	76.88169014	48.2	90.7	18.11140845	11.91	26.35	0	0	0	0	0
280	10/8/2022	77.65774648	59.3	88.7	17.50788732	12.9	25.32	0	0	0	0	0
281	10/9/2022	81.9109375	70.5	89.3	16.9371875	11.84	23.08	0	0	0	0	0
282	10/10/2022	86.04385965	74.7	93.4	17.55245614	14.9	21.79	0	0	0	0	0
283	10/11/2022	79.41538462	55.1	92.6	17.07107692	11.85	24.03	0.003076923	0	0	0	0
284	10/12/2022	78.12753623	58.2	87.6	16.63536232	12.11	23.78	0	0	0	0	0
285	10/13/2022	77.50869565	51.7	91	16.5657971	11.87	23.99	0	0	0	0	0
286	10/14/2022	73.42463768	50.2	85.8	16.49101449	11.29	24.72	0	0	0	0	0
287	10/15/2022	77.23802817	55.9	89.4	16.74211268	10.92	24.54	0	0	0	0	0
288	10/16/2022	76.25588235	54.3	89.8	18.39235294	12.96	26.22	0	0	0	0	0
289	10/17/2022	79.07536232	54.3	89.5	17.43884058	12.92	25.55	0	0	0	0	0
290	10/18/2022	76.35	52.1	89.4	18.41114286	13.04	26.42	0	0	0	0	0
291	10/19/2022	76.68857143	51.7	89.2	18.42885714	13.83	26.51	0	0	0	0	0
